img_url,img_caption,img_desc
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22858346_860716390766431_1728060412005449728_n.jpg,"Happy Halloween friends stay spooky ☠️",I think it's Isha Talwar et al posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23498050_514078178959012_3420626376758132736_n.jpg,"beautiful view from this weekend",I think it's a body of water with a mountain in the snow 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22157333_279364142575880_8914312027095171072_n.jpg,"let’s paws for a moment and appreciate how cute Bentley is :)",I think it's a dog sitting in the snow 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23421975_128720661142325_4145234088837513216_n.jpg,"“Opportunities don’t just happen. You have to create them.” 🙏🏽💰 #4thyear #wahoowah",I think it's a man wearing a suit and tie smiling at the camera and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23824047_412627375821147_9029153181937958912_n.jpg,"PSA: don’t wear a crop top on thanksgiving",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23099023_160853801177349_2415508676925194240_n.jpg,"Let’s get hammered and nail 🛠",I am not really confident but I think it's a little girl standing in front of a refrigerator and they seem :neutral_face: :neutral_face: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21690385_467078760331391_8866416832437813248_n.jpg,"a weekend full of good laughs good talks and good food 🙌🏼 my heart is happy!",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23279463_128129587898986_8387023973111562240_n.jpg,"Me looking for motivation",I think it's a woman posing for a picture 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22069404_1156556291144857_159922823798718464_n.jpg,"my bests💖✨👯",I think it's a woman posing in front of a building and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22278129_737047076481732_9211393772498190336_n.jpg,"lambert vs south ♥️",I think it's a group of people posing for the camera and they seem :neutral_face: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22352383_1967010030204294_4238783063569465344_n.jpg,"Choose your distractions wisely",I think it's a man standing in front of a sunset 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22858023_282813842230553_1352793949529440256_n.jpg,"Cheetah girl cheetah sister 🐆",I think it's a woman wearing a black dress and she seems :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23824153_363215164102116_2774414140091924480_n.jpg,"From Blue Fin to best fran  I’m not sure how to accurately put my appreciation for you into words. I love you endlessly Brentney. Here’s to crab bakes turkey roasts Jameson shots YAS exchanges and gurl talk. I’m so happy to know you. Love love LOVE you. #margs",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23163990_303981283451989_6216940525027590144_n.jpg,"Accurate representation of our friendship 😈🐯",I think it's a woman wearing a black dress and they seem :neutral_face: :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/24126889_146879019405891_2054434422777708544_n.jpg,"thanks for making a sad loss a bit better :)",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18161461_1350357131722847_5640071097996017664_n.jpg,"Feeling like king of the world now that I'm done with my exams PC: @brendanfosterrr",I think it's a man standing on a stage in front of a screen 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22351636_865190493654998_4046835305754394624_n.jpg,"fall + axo retreat + my amazing sisters= one happy Siana ☺️🍂💛",I think it's a woman standing in front of a tree posing for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22427557_1625719074134265_7359551664287645696_n.jpg,"Tailgating with them > Tutoring them",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22427116_286731018481358_1717718006202630144_n.jpg,"Why do hot springs look so cool but smell so bad?! It’s the sulfur. It’s one of those things you know you shouldn’t touch but you’re still kind of tempted to. I resisted getting too close to the hot springs at Bumpass Hell in Lassen Volcanic National Park. All fingers intact 🤗",I think it's a close up of a snow covered field 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23507161_1090906811012616_808582543283585024_n.jpg,"🍁",I think it's a close up of a woman in a car posing for the camera and she seems :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23734199_2028574214044075_5030582283409555456_n.jpg,"It’s always sunnier in SB 🦋",I think it's a woman posing for a picture and they seem :neutral_face: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21909845_140589876559582_6299281735355990016_n.jpg,"welcome to your roarin' 20s Quita 🥂",I think it's a woman sitting in front of a building and they seem :neutral_face: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/11350867_1511801552480099_239945386_n.jpg,"Happy birthday to my little brother carlo. Finally 18! $$!",I think it's a person posing for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20987506_1114785791991430_3078951046777667584_n.jpg,"an eclipse on your 18th must mean something. happy birthday I miss you already 💛",I think it's a woman smiling and posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22858282_726329370900280_4440625859098836992_n.jpg,"Happy Halloween to all our Thetas out there🎃👻 #thetaduke",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23507500_139455050041362_5406304686728806400_n.jpg,"But BRO I have the tightest fam",I think it's a group of people posing for the camera and they seem :neutral_face: :neutral_face: :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22709250_2016265965317636_6196203941886164992_n.jpg,"sent it in aspen❄️❄️❄️",I think it's a group of people posing for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802120_366170227142966_2492070652274540544_n.jpg,"Halloweekend is about to be super sweeeet🍦",I think it's a woman wearing a dress and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22861092_698343240356244_6893949116020162560_n.jpg,"It was a fun and successful day at Murieta today! Lucky to get to ride so many great 🦄s. Thank you @heatherroades for being the best ❤️#sonomavalleystables #voltairedesign #equineomegacomplete",I think it's a couple of people that are sitting on a horse and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22860272_704128326448251_1914558560696532992_n.jpg,"Are we photobombing the volcano or is the volcano photobombing us? P.S. Isn’t it exciting when self-timer shots turn out well?🏔",I think it's a man standing in front of a mountain and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22858347_203864543488697_7850586380362055680_n.jpg,"OOTD day 45 featuring the newspaper with me and simply Melissa. Thanks @jenayang16",I think it's a man standing on a sidewalk 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23824867_306125546556296_6465407617211564032_n.jpg,"thankful af",I think it's a woman standing in a room and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/20905595_1816046808411566_8300222061289144320_n.jpg,"håfa ådai 🤙🏻 #summerseventeen",I think it's a man standing next to a body of water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22069468_1747044262268162_3696635376224436224_n.jpg,"When your brother goes to Nebraska but your bf goes to Illinois so you root for both teams 🤷🏻‍♀️",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/21909566_1569009023157797_2688833562349666304_n.jpg,"Hip hip hooray for tommie game day",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/19226943_1874330292816118_1103600269138067456_n.jpg,"Just Czeching things off my bucket list",I think it's a woman sitting on a bench posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22427350_126101651443796_7663791067178729472_n.jpg,"Roses are red love is rare booty booty booty rocking everywhere • 📸: @elizabeth_hasier // @ecuadogz",I think it's a man and a woman posing for a picture and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/21041610_1073868566078764_1354805059375857664_n.jpg,"caught the alpha phiii-verrr🌟",I really can't describe the picture :flushed_face:
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21108011_1968289466760775_1316505830975078400_n.jpg,"Congrats Freddie and Alex on a beautiful wedding 🥂✨",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23735568_128912364444804_4214052371296157696_n.jpg,"✨I always get comments saying that I need to get  wifed up ... Well don't mind me over here getting engaged to @chrissyyawnick💙 at @edc_orlando🦋.. Everything is just fine😇💍✨ #edco #edcorlando #insomniacevents #freedomravewear #puffballprincess #edmbabes #festiebesties",I think it's a woman standing on a stage 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/19761387_840307666140237_5976230264039276544_n.jpg,"No one does holidays like me and Moe 🇺🇸",I think it's a couple of people posing for the camera and she seems :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23164802_165182950740109_7268052265129213952_n.jpg,"I wish I was an archaeologist",I think it's a close up of a rock 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22582699_140098826616084_6643159279752708096_n.jpg,"Most likely to date each other post-grad",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23824101_749509275243031_6617007357031350272_n.jpg,"#becky with the good seasoning #sayyestocilantro #howardthanksgiving  #songrecs (back home again in) indiana // straight no chaser",I think it's a woman sitting at a table with a plate of food and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20583343_356796674740726_3793802306852487168_n.jpg,"happy as can be because I move back up to foco in a week!!!",I think it's a person standing on a rocky hill and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22580493_126373141315669_7925013069770522624_n.jpg,"Thanks for letting me show you how it's done 😜",I think it's a man and a woman taking a selfie and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22430405_1967671193444881_4756838458285096960_n.jpg,"Even though my first post didn't go as planned Hahh there's nothing more classic than the electric factory and china town all in one night 🌟Can't wait to get back to it w my stat partner and senior week roommate 🖤🍫🎂🍟🌈☀️🖤 happy 19th caa-lai",I think it's a woman standing in front of a crowd posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
